Stream,S,D84,D50,Q,h,w,tau,D,Fi,Qsi t/day,qsi,excess_grain_stress,gs_ratio,V_adj,h_adj,Wi_star
Trapper Creek,0.038,0.21266999999999997,0.081625,0.583321534758601,0.22311384649575502,5.31280385873369,91.927367033181,0.002,0.018000000000000002,0.0017241379310339998,0.00032452504870799997,0.5442818881756779,1.5882000010515884,2.165110063869602,0.06241098503642905,0.0001408141300641797
Trapper Creek,0.038,0.21266999999999997,0.081625,0.583321534758601,0.22311384649575502,5.31280385873369,91.927367033181,0.0005,0.05,0.01070780399274,0.002015471355137,2.12232704541956,2.277289658840343,2.5100634548100915,0.0550875074453867,0.00031483074974397745
Trapper Creek,0.038,0.21266999999999997,0.081625,0.841002406909245,0.258085994049534,5.45860395591576,106.336591268289,0.008,0.040999999999999995,0.016601054711481,0.003041263818653,0.17567116993478302,1.3513917060491205,2.1323967712667327,0.0862696609689696,0.0004656760330510897
Trapper Creek,0.038,0.21266999999999997,0.081625,0.841002406909245,0.258085994049534,5.45860395591576,106.336591268289,0.004,0.018000000000000002,0.054883268308446996,0.010054451422322,0.35414249643957,1.6175987718787015,2.2954035877798113,0.08101905105653902,0.0035067073466397702
Trapper Creek,0.038,0.21266999999999997,0.081625,0.841002406909245,0.258085994049534,5.45860395591576,106.336591268289,0.002,0.018000000000000002,0.13788854186585098,0.025260770515584997,0.702799900364898,1.936371532047927,2.470978558084913,0.07609296979699778,0.00881023994527648
Trapper Creek,0.038,0.21266999999999997,0.081625,0.841002406909245,0.258085994049534,5.45860395591576,106.336591268289,0.0005,0.05,0.37955635471494803,0.069533594629741,2.68066001502159,2.7753057338832754,2.8638245425432167,0.06713448800201038,0.008730484088929659
Trapper Creek,0.038,0.21266999999999997,0.081625,0.841002406909245,0.258085994049534,5.45860395591576,106.336591268289,0.008,0.040999999999999995,0.026668961115102,0.004885674309857001,0.17567116993478302,1.3513917060491205,2.1323967712667327,0.0862696609689696,0.0007480907829960988
Trapper Creek,0.038,0.21266999999999997,0.081625,0.841002406909245,0.258085994049534,5.45860395591576,106.336591268289,0.004,0.018000000000000002,0.048893095377687004,0.008957069568070998,0.35414249643957,1.6175987718787015,2.2954035877798113,0.08101905105653902,0.0031239716956595748
Trapper Creek,0.038,0.21266999999999997,0.081625,0.841002406909245,0.258085994049534,5.45860395591576,106.336591268289,0.002,0.018000000000000002,0.126087945408135,0.023098936362930002,0.702799900364898,1.936371532047927,2.470978558084913,0.07609296979699778,0.008056253537972196
Trapper Creek,0.038,0.21266999999999997,0.081625,0.841002406909245,0.258085994049534,5.45860395591576,106.336591268289,0.0005,0.05,0.29199791098473904,0.053493148310987,2.68066001502159,2.7753057338832754,2.8638245425432167,0.06713448800201038,0.006716481187009878
Trapper Creek,0.038,0.21266999999999997,0.081625,0.722072773608948,0.24289040645974397,5.397362430259321,100.07570526954399,0.008,0.040999999999999995,0.033423786700307996,0.006192614843303,0.15580121354515697,1.243929547559095,2.0177980876201165,0.07940953008431903,0.0010385680866153528
Trapper Creek,0.038,0.21266999999999997,0.081625,0.722072773608948,0.24289040645974397,5.397362430259321,100.07570526954399,0.004,0.018000000000000002,0.11262362909886399,0.020866419580694,0.31685979145031606,1.4890938443121826,2.172167089043795,0.07458275333640861,0.007971135495700825
Trapper Creek,0.038,0.21266999999999997,0.081625,0.722072773608948,0.24289040645974397,5.397362430259321,100.07570526954399,0.002,0.018000000000000002,0.148953832033982,0.02759752267124,0.632835997563562,1.7827027101304025,2.3384556293522762,0.0700542954871438,0.010542469526571886
Trapper Creek,0.038,0.21266999999999997,0.081625,0.722072773608948,0.24289040645974397,5.397362430259321,100.07570526954399,0.0005,0.05,0.413710185923651,0.07665043644359701,2.4342433579000198,2.555521329506849,2.710558957335793,0.061817915748908575,0.010541183859556526
Trapper Creek,0.038,0.21266999999999997,0.081625,0.722072773608948,0.24289040645974397,5.397362430259321,100.07570526954399,0.016,0.087,0.034852947271759,0.006457403541471,0.07465584983562201,1.0391939351491954,1.87447758796557,0.08455395842901123,0.0005103679990889054
Trapper Creek,0.038,0.21266999999999997,0.081625,0.722072773608948,0.24289040645974397,5.397362430259321,100.07570526954399,0.008,0.040999999999999995,0.101933554877924,0.018885808799211003,0.15580121354515697,1.243929547559095,2.0177980876201165,0.07940953008431903,0.0031673531787612674
Trapper Creek,0.038,0.21266999999999997,0.081625,0.722072773608948,0.24289040645974397,5.397362430259321,100.07570526954399,0.004,0.018000000000000002,0.174174209223024,0.032270245230624,0.31685979145031606,1.4890938443121826,2.172167089043795,0.07458275333640861,0.01232748609401067
Trapper Creek,0.038,0.21266999999999997,0.081625,0.722072773608948,0.24289040645974397,5.397362430259321,100.07570526954399,0.002,0.018000000000000002,0.21183349770367801,0.039247595550759004,0.632835997563562,1.7827027101304025,2.3384556293522762,0.0700542954871438,0.014992888492715713
Trapper Creek,0.038,0.21266999999999997,0.081625,0.722072773608948,0.24289040645974397,5.397362430259321,100.07570526954399,0.0005,0.05,0.57520942068768,0.106572317149368,2.4342433579000198,2.555521329506849,2.710558957335793,0.061817915748908575,0.014656125151186927
Trapper Creek,0.038,0.21266999999999997,0.081625,0.7503893529661619,0.24663756705064901,5.4127479352915095,101.619610376208,0.008,0.040999999999999995,0.066303027791544,0.012249420919686001,0.160657426628854,1.2701933278756334,2.046101002875998,0.08108614790987562,0.0020077200830593525
Trapper Creek,0.038,0.21266999999999997,0.081625,0.7503893529661619,0.24663756705064901,5.4127479352915095,101.619610376208,0.004,0.018000000000000002,0.08779935827936299,0.01622084740117,0.325972393159035,1.5205015663811268,2.202604041139747,0.07615584048392049,0.00605581354738215
Trapper Creek,0.038,0.21266999999999997,0.081625,0.7503893529661619,0.24663756705064901,5.4127479352915095,101.619610376208,0.002,0.018000000000000002,0.15782116054348402,0.029157308345079,0.649936415916318,1.8202607068523555,2.3711857712599014,0.0715302000141933,0.010885449971534287
Trapper Creek,0.038,0.21266999999999997,0.081625,0.7503893529661619,0.24663756705064901,5.4127479352915095,101.619610376208,0.0005,0.05,0.466660845400128,0.086215144503121,2.49447401599663,2.609240580323314,2.7484126207794364,0.06311738137368093,0.011587373814526255
Trapper Creek,0.038,0.21266999999999997,0.081625,0.7503893529661619,0.24663756705064901,5.4127479352915095,101.619610376208,0.008,0.040999999999999995,0.07116014133446201,0.013146767997543997,0.160657426628854,1.2701933278756334,2.046101002875998,0.08108614790987562,0.002154798198955815
Trapper Creek,0.038,0.21266999999999997,0.081625,0.7503893529661619,0.24663756705064901,5.4127479352915095,101.619610376208,0.004,0.018000000000000002,0.093703239543471,0.017311583813560003,0.325972393159035,1.5205015663811268,2.202604041139747,0.07615584048392049,0.006463023860099718
Trapper Creek,0.038,0.21266999999999997,0.081625,0.7503893529661619,0.24663756705064901,5.4127479352915095,101.619610376208,0.002,0.018000000000000002,0.20641873058851604,0.038135662893639004,0.649936415916318,1.8202607068523555,2.3711857712599014,0.0715302000141933,0.014237385894712263
Trapper Creek,0.038,0.21266999999999997,0.081625,0.7503893529661619,0.24663756705064901,5.4127479352915095,101.619610376208,0.0005,0.05,0.608754186174203,0.11246675320036302,2.49447401599663,2.609240580323314,2.7484126207794364,0.06311738137368093,0.015115607803586036
Trapper Creek,0.038,0.21266999999999997,0.081625,0.696587852187456,0.239441565025363,5.3830300756732,98.65471362175009,0.004,0.018000000000000002,0.007601772430576,0.001412173501488,0.30852181905378195,1.4603514337336043,2.144125020084043,0.07314316097850315,0.0005511585416278471
Trapper Creek,0.038,0.21266999999999997,0.081625,0.696587852187456,0.239441565025363,5.3830300756732,98.65471362175009,0.002,0.018000000000000002,0.039909305260525,0.007413910882810001,0.6171833738060191,1.7483324239041005,2.308301455051086,0.06870365739499722,0.0028935823435454174
Trapper Creek,0.038,0.21266999999999997,0.081625,0.696587852187456,0.239441565025363,5.3830300756732,98.65471362175009,0.0005,0.05,0.152125945902365,0.028260281619055,2.3791194564167597,2.506346723145642,2.675674531524377,0.06062838481526949,0.003970703607754864
Trapper Creek,0.038,0.21266999999999997,0.081625,0.696587852187456,0.239441565025363,5.3830300756732,98.65471362175009,0.008,0.040999999999999995,0.00418828331714,0.0007780531147439999,0.15135695234307597,1.219895272161425,1.9917227418783894,0.07787523859732032,0.0001333172597267851
Trapper Creek,0.038,0.21266999999999997,0.081625,0.696587852187456,0.239441565025363,5.3830300756732,98.65471362175009,0.004,0.018000000000000002,0.0019120423839120001,0.000355198161079,0.30852181905378195,1.4603514337336043,2.144125020084043,0.07314316097850315,0.00013863062877395195
Trapper Creek,0.038,0.21266999999999997,0.081625,0.696587852187456,0.239441565025363,5.3830300756732,98.65471362175009,0.002,0.018000000000000002,0.026222295550789,0.004871289066225,0.6171833738060191,1.7483324239041005,2.308301455051086,0.06870365739499722,0.0019012200517565534
Trapper Creek,0.038,0.21266999999999997,0.081625,0.696587852187456,0.239441565025363,5.3830300756732,98.65471362175009,0.0005,0.05,0.102886090181916,0.019113043905676003,2.3791194564167597,2.506346723145642,2.675674531524377,0.06062838481526949,0.002685473323106346
Trapper Creek,0.038,0.21266999999999997,0.081625,0.6456180093444711,0.23230868097152102,5.35284646849382,95.71582273388609,0.008,0.040999999999999995,0.027885251943706,0.00520942494948,0.142244272426739,1.1706075700381995,1.937706825245259,0.07472882787637448,0.0009340455886337548
Trapper Creek,0.038,0.21266999999999997,0.081625,0.6456180093444711,0.23230868097152102,5.35284646849382,95.71582273388609,0.004,0.018000000000000002,0.069213556941705,0.012930233913691998,0.29142002391925204,1.4014136277513696,2.086040526233406,0.07019120206567014,0.005280755027161316
Trapper Creek,0.038,0.21266999999999997,0.081625,0.6456180093444711,0.23230868097152102,5.35284646849382,95.71582273388609,0.002,0.018000000000000002,0.159863333618637,0.029865107202227997,0.585094685881163,1.677839395393096,2.245829466035069,0.06593351550816946,0.012197019485306878
Trapper Creek,0.038,0.21266999999999997,0.081625,0.6456180093444711,0.23230868097152102,5.35284646849382,95.71582273388609,0.0005,0.05,0.40365491738705894,0.07540939568562699,2.26609195250861,2.4055219133434735,2.60342695042669,0.05818943839530243,0.011087090712144145
Trapper Creek,0.038,0.21266999999999997,0.081625,0.6456180093444711,0.23230868097152102,5.35284646849382,95.71582273388609,0.004,0.018000000000000002,0.05524573021958901,0.01032081352319,0.29142002391925204,1.4014136277513696,2.086040526233406,0.07019120206567014,0.004215058154459798
Trapper Creek,0.038,0.21266999999999997,0.081625,0.6456180093444711,0.23230868097152102,5.35284646849382,95.71582273388609,0.002,0.018000000000000002,0.10250849778018901,0.019150277965853,0.585094685881163,1.677839395393096,2.245829466035069,0.06593351550816946,0.007821043866238886
Trapper Creek,0.038,0.21266999999999997,0.081625,0.6456180093444711,0.23230868097152102,5.35284646849382,95.71582273388609,0.0005,0.05,0.417563376355939,0.078007725200725,2.26609195250861,2.4055219133434735,2.60342695042669,0.05818943839530243,0.011469110946784801
Trapper Creek,0.038,0.21266999999999997,0.081625,0.600311482372929,0.225677905482181,5.32410316337761,92.98381061676821,0.002,0.018000000000000002,0.004527850019646,0.000850443704921,0.555599270233369,1.6130567881093025,2.1876421818963534,0.06338777420913119,0.0003627436386864047
Trapper Creek,0.038,0.21266999999999997,0.081625,0.600311482372929,0.225677905482181,5.32410316337761,92.98381061676821,0.0005,0.05,0.039392295170917,0.007398860232815,2.16219421653572,2.3128492073307716,2.5361254394606783,0.055947690902777264,0.0011361130763661727
Trapper Creek,0.038,0.21266999999999997,0.081625,0.600311482372929,0.225677905482181,5.32410316337761,92.98381061676821,0.002,0.018000000000000002,0.0011796733212340001,0.00022157221320400004,0.555599270233369,1.6130567881093025,2.1876421818963534,0.06338777420913119,9.450820834388442e-05
Trapper Creek,0.038,0.21266999999999997,0.081625,0.600311482372929,0.225677905482181,5.32410316337761,92.98381061676821,0.0005,0.05,0.01415607985481,0.002658866558444,2.16219421653572,2.3128492073307716,2.5361254394606783,0.055947690902777264,0.00040827546004496647
Trapper Creek,0.038,0.21266999999999997,0.081625,0.49554013875123903,0.20909156499230802,5.24907071953275,86.14990660813079,0.002,0.018000000000000002,0.013314418405598,0.0025365286765999997,0.483277078055867,1.454216358059018,2.04156181642129,0.057145872876500296,0.001213173191525429
Trapper Creek,0.038,0.21266999999999997,0.081625,0.49554013875123903,0.20909156499230802,5.24907071953275,86.14990660813079,0.0005,0.05,0.131876144207832,0.025123712606327998,1.90741156412291,2.0856018995420826,2.367155531749923,0.050450591440195834,0.004325828980068537
Trapper Creek,0.038,0.21266999999999997,0.081625,0.49554013875123903,0.20909156499230802,5.24907071953275,86.14990660813079,0.008,0.040999999999999995,0.0037119157693550004,0.000707156745963,0.113336280369491,1.0142664402527497,1.7610913641176877,0.06474837868335112,0.00014848663496935737
Trapper Creek,0.038,0.21266999999999997,0.081625,0.49554013875123903,0.20909156499230802,5.24907071953275,86.14990660813079,0.004,0.018000000000000002,0.008329176848309,0.001586790747039,0.23716834312718696,1.2144366006997345,1.8961022290754488,0.06082627080802436,0.0007589316898434169
Trapper Creek,0.038,0.21266999999999997,0.081625,0.49554013875123903,0.20909156499230802,5.24907071953275,86.14990660813079,0.002,0.018000000000000002,0.030872275057317995,0.005881474399351999,0.483277078055867,1.454216358059018,2.04156181642129,0.057145872876500296,0.002812996806920063
Trapper Creek,0.038,0.21266999999999997,0.081625,0.49554013875123903,0.20909156499230802,5.24907071953275,86.14990660813079,0.0005,0.05,0.15309389185315,0.029165903839599997,1.90741156412291,2.0856018995420826,2.367155531749923,0.050450591440195834,0.005021817994664365
Trapper Creek,0.038,0.21266999999999997,0.081625,0.42758034829392605,0.19716970871827103,5.19208629998678,81.237863386102,0.008,0.040999999999999995,0.009346642468240001,0.0018001708616179998,0.09895610681078501,0.9365016770721472,1.6698836907563954,0.059784059511572105,0.00041279067871086443
Trapper Creek,0.038,0.21266999999999997,0.081625,0.42758034829392605,0.19716970871827103,5.19208629998678,81.237863386102,0.004,0.018000000000000002,0.013157894736841999,0.002534221115869,0.210179233083879,1.1214230135069738,1.7980074766089957,0.056167592339216005,0.0013236464859412728
Trapper Creek,0.038,0.21266999999999997,0.081625,0.42758034829392605,0.19716970871827103,5.19208629998678,81.237863386102,0.002,0.018000000000000002,0.054809437386569994,0.010556341751621,0.432620047057326,1.3429703646345714,1.9360688767474499,0.052774274824379235,0.005513672258680118
Trapper Creek,0.038,0.21266999999999997,0.081625,0.42758034829392605,0.19716970871827103,5.19208629998678,81.237863386102,0.0005,0.05,0.19128856624319396,0.036842331808638,1.72892820110524,1.9264062580179608,2.2451107614602646,0.046599657917668486,0.006927509277594739
Trapper Creek,0.038,0.21266999999999997,0.081625,0.42758034829392605,0.19716970871827103,5.19208629998678,81.237863386102,0.002,0.018000000000000002,0.003811252268603,0.000734050254252,0.432620047057326,1.3429703646345714,1.9360688767474499,0.052774274824379235,0.0003834010511003821
Trapper Creek,0.038,0.21266999999999997,0.081625,0.42758034829392605,0.19716970871827103,5.19208629998678,81.237863386102,0.0005,0.05,0.034573502722323,0.006658884449284,1.72892820110524,1.9264062580179608,2.2451107614602646,0.046599657917668486,0.001252078289736015
Trapper Creek,0.038,0.21266999999999997,0.081625,0.35395724196517103,0.18288477612205398,5.11998807333989,75.3521854578087,0.002,0.018000000000000002,0.004713456111479,0.00092059904124,0.37344245582885294,1.212995676787607,1.8090449277897676,0.047666701286436665,0.0005382598471982184
Trapper Creek,0.038,0.21266999999999997,0.081625,0.35395724196517103,0.18288477612205398,5.11998807333989,75.3521854578087,0.0005,0.05,0.07695623535857599,0.015030549731021999,1.52039050056834,1.7404159671445723,2.098172661293912,0.0421005633499292,0.003163725763418159
Trapper Creek,0.038,0.21266999999999997,0.081625,0.35395724196517103,0.18288477612205398,5.11998807333989,75.3521854578087,0.004,0.018000000000000002,0.001905626134301,0.0003721934713530001,0.17865595758301703,1.0127769681209404,1.6799166249126474,0.050725946579310496,0.0002176156959155604
Trapper Creek,0.038,0.21266999999999997,0.081625,0.35395724196517103,0.18288477612205398,5.11998807333989,75.3521854578087,0.002,0.018000000000000002,0.0041742286751359995,0.000815280937249,0.37344245582885294,1.212995676787607,1.8090449277897676,0.047666701286436665,0.00047668200057669107
Trapper Creek,0.038,0.21266999999999997,0.081625,0.35395724196517103,0.18288477612205398,5.11998807333989,75.3521854578087,0.0005,0.05,0.027495462794917998,0.005370220086662,1.52039050056834,1.7404159671445723,2.098172661293912,0.0421005633499292,0.001130358100497968
Trapper Creek,0.038,0.21266999999999997,0.081625,0.35395724196517103,0.18288477612205398,5.11998807333989,75.3521854578087,0.004,0.018000000000000002,0.004894220196855,0.000955904608907,0.17865595758301703,1.0127769681209404,1.6799166249126474,0.050725946579310496,0.0005589024598953692
Trapper Creek,0.038,0.21266999999999997,0.081625,0.35395724196517103,0.18288477612205398,5.11998807333989,75.3521854578087,0.002,0.018000000000000002,0.012960620150931003,0.002531377019884,0.37344245582885294,1.212995676787607,1.8090449277897676,0.047666701286436665,0.0014800565141677457
Trapper Creek,0.038,0.21266999999999997,0.081625,0.35395724196517103,0.18288477612205398,5.11998807333989,75.3521854578087,0.0005,0.05,0.05664606709323,0.01106371075124,1.52039050056834,1.7404159671445723,2.098172661293912,0.0421005633499292,0.00232876024956437
Trapper Creek,0.038,0.21266999999999997,0.081625,0.31148237292935,0.17381276106714902,5.071783039677441,71.6143338148868,0.004,0.018000000000000002,0.0018203983914300002,0.000358926708258,0.159106251717198,0.9454280653251265,1.6045903547808222,0.04735270947683753,0.0002265015019787378
Trapper Creek,0.038,0.21266999999999997,0.081625,0.31148237292935,0.17381276106714902,5.071783039677441,71.6143338148868,0.002,0.018000000000000002,0.005825274852574999,0.0011485654664249998,0.33675151925314895,1.1324170421375763,1.7280147629066824,0.044500228576407,0.0007248048063315822
Trapper Creek,0.038,0.21266999999999997,0.081625,0.31148237292935,0.17381276106714902,5.071783039677441,71.6143338148868,0.0005,0.05,0.022299880295015,0.0043968521761599995,1.3910787580835602,1.6250867143976668,2.0044268479445004,0.03931075527931193,0.0009988716237261201
Trapper Creek,0.038,0.21266999999999997,0.081625,0.31148237292935,0.17381276106714902,5.071783039677441,71.6143338148868,0.004,0.018000000000000002,0.003448275862069,0.000679894197976,0.159106251717198,0.9454280653251265,1.6045903547808222,0.04735270947683753,0.00042904875420276254
Trapper Creek,0.038,0.21266999999999997,0.081625,0.31148237292935,0.17381276106714902,5.071783039677441,71.6143338148868,0.002,0.018000000000000002,0.007531760435572,0.001485032064,0.33675151925314895,1.1324170421375763,1.7280147629066824,0.044500228576407,0.0009371328052322172
Trapper Creek,0.038,0.21266999999999997,0.081625,0.31148237292935,0.17381276106714902,5.071783039677441,71.6143338148868,0.0005,0.05,0.036206896551723995,0.007138889078745999,1.3910787580835602,1.6250867143976668,2.0044268479445004,0.03931075527931193,0.0016218042908859882
Trapper Creek,0.038,0.21266999999999997,0.081625,0.31148237292935,0.17381276106714902,5.071783039677441,71.6143338148868,0.004,0.018000000000000002,0.0013727458779009998,0.000270663367727,0.159106251717198,0.9454280653251265,1.6045903547808222,0.04735270947683753,0.00017080272353742432
Trapper Creek,0.038,0.21266999999999997,0.081625,0.31148237292935,0.17381276106714902,5.071783039677441,71.6143338148868,0.002,0.018000000000000002,0.00045758195930000004,9.02211225756813e-05,0.33675151925314895,1.1324170421375763,1.7280147629066824,0.044500228576407,5.693424117915068e-05
Trapper Creek,0.038,0.21266999999999997,0.081625,0.31148237292935,0.17381276106714902,5.071783039677441,71.6143338148868,0.0005,0.05,0.002470942580222,0.000487194061909,1.3910787580835602,1.6250867143976668,2.0044268479445004,0.03931075527931193,0.00011068016485234184
Trapper Creek,0.038,0.21266999999999997,0.081625,0.5380150077870589,0.216048523682258,5.281111961965291,89.01631272756399,0.008,0.040999999999999995,0.030554825888072002,0.005785680384762,0.12187520843039999,1.0604460995522584,1.8141488431417045,0.06769637927681216,0.0011566552418566707
Trapper Creek,0.038,0.21266999999999997,0.081625,0.5380150077870589,0.216048523682258,5.281111961965291,89.01631272756399,0.004,0.018000000000000002,0.10908528884219,0.020655742507983996,0.253193964013665,1.2696740223908956,1.9531698263059665,0.06359289227561492,0.009405928099449063
Trapper Creek,0.038,0.21266999999999997,0.081625,0.5380150077870589,0.216048523682258,5.281111961965291,89.01631272756399,0.002,0.018000000000000002,0.16052684645673498,0.030396410379642,0.5133551267094709,1.5202742532245284,2.102928359132029,0.0597417287535831,0.013841499544339754
Trapper Creek,0.038,0.21266999999999997,0.081625,0.5380150077870589,0.216048523682258,5.281111961965291,89.01631272756399,0.0005,0.05,0.6980181567803361,0.132172573088297,2.01337631384796,2.1801124806555796,2.438138947570689,0.052736797026976055,0.02166729463898863
Trapper Creek,0.038,0.21266999999999997,0.081625,0.5380150077870589,0.216048523682258,5.281111961965291,89.01631272756399,0.004,0.018000000000000002,0.008246468064914,0.0015615022223170003,0.253193964013665,1.2696740223908956,1.9531698263059665,0.06359289227561492,0.0007110554183451194
Trapper Creek,0.038,0.21266999999999997,0.081625,0.5380150077870589,0.216048523682258,5.281111961965291,89.01631272756399,0.002,0.018000000000000002,0.058722102264441994,0.011119268572103998,0.5133551267094709,1.5202742532245284,2.102928359132029,0.0597417287535831,0.005063339682281969
Trapper Creek,0.038,0.21266999999999997,0.081625,0.5380150077870589,0.216048523682258,5.281111961965291,89.01631272756399,0.0005,0.05,0.33230547685757694,0.062923391749853,2.01337631384796,2.1801124806555796,2.438138947570689,0.052736797026976055,0.010315148119404276
Trapper Creek,0.038,0.21266999999999997,0.081625,0.5380150077870589,0.216048523682258,5.281111961965291,89.01631272756399,0.008,0.040999999999999995,0.033575408104108,0.006357639895901,0.12187520843039999,1.0604460995522584,1.8141488431417045,0.06769637927681216,0.0012709996097949833
Trapper Creek,0.038,0.21266999999999997,0.081625,0.5380150077870589,0.216048523682258,5.281111961965291,89.01631272756399,0.004,0.018000000000000002,0.05077036104152201,0.009613574074394001,0.253193964013665,1.2696740223908956,1.9531698263059665,0.06359289227561492,0.004377697218462422
Trapper Creek,0.038,0.21266999999999997,0.081625,0.5380150077870589,0.216048523682258,5.281111961965291,89.01631272756399,0.002,0.018000000000000002,0.14751459625254998,0.027932487952339,0.5133551267094709,1.5202742532245284,2.102928359132029,0.0597417287535831,0.012719512417279371
Trapper Creek,0.038,0.21266999999999997,0.081625,0.5380150077870589,0.216048523682258,5.281111961965291,89.01631272756399,0.0005,0.05,0.6755806509357579,0.127923940223443,2.01337631384796,2.1801124806555796,2.438138947570689,0.052736797026976055,0.02097080838662382
Trapper Creek,0.038,0.21266999999999997,0.081625,0.34546226815800607,0.18112507672005898,5.110792347286799,74.6271541101987,0.0005,0.05,0.006733212341198,0.001317449797148,1.49513726047826,1.7178732564956278,2.0800156237931096,0.041555256460271035,0.00028135620667684005
Trapper Creek,0.038,0.21266999999999997,0.081625,0.34546226815800607,0.18112507672005898,5.110792347286799,74.6271541101987,0.004,0.018000000000000002,0.0005438908852380001,0.00010642007115100001,0.17483165197014403,0.9996110962340198,1.6653258727448315,0.05006652072837997,6.31311163897916e-05
Trapper Creek,0.038,0.21266999999999997,0.081625,0.34546226815800607,0.18112507672005898,5.110792347286799,74.6271541101987,0.002,0.018000000000000002,0.003263345311427,0.000638520426908,0.3662703707008,1.1972448813192054,1.7933504937418796,0.047047747338798226,0.0003787866983399361
Trapper Creek,0.038,0.21266999999999997,0.081625,0.34546226815800607,0.18112507672005898,5.110792347286799,74.6271541101987,0.0005,0.05,0.082218172151792,0.016087167422373996,1.49513726047826,1.7178732564956278,2.0800156237931096,0.041555256460271035,0.0034355953539426734
Trapper Creek,0.038,0.21266999999999997,0.081625,0.34546226815800607,0.18112507672005898,5.110792347286799,74.6271541101987,0.002,0.018000000000000002,0.000447418834442,8.75439274459124e-05,0.3662703707008,1.1972448813192054,1.7933504937418796,0.047047747338798226,5.193330368070736e-05
Trapper Creek,0.038,0.21266999999999997,0.081625,0.34546226815800607,0.18112507672005898,5.110792347286799,74.6271541101987,0.0005,0.05,0.005995412381528001,0.001173088627776,1.49513726047826,1.7178732564956278,2.0800156237931096,0.041555256460271035,0.0002505262569558976
Trapper Creek,0.038,0.21266999999999997,0.081625,0.18490726320260503,0.141235156651634,4.87979057383989,58.191709243606205,0.002,0.018000000000000002,0.00036297640653400003,7.43836033619728e-05,0.211045672473285,0.856373517685167,1.4343396477261101,0.033652634908987754,6.408417343347256e-05
Trapper Creek,0.038,0.21266999999999997,0.081625,0.18490726320260503,0.141235156651634,4.87979057383989,58.191709243606205,0.0005,0.05,0.012068965517241998,0.002473254811783,0.947942184749389,1.2298785965637153,1.6646158046201078,0.02975069336573812,0.0007670875559978615
Trapper Creek,0.038,0.21266999999999997,0.081625,0.18490726320260503,0.141235156651634,4.87979057383989,58.191709243606205,0.004,0.018000000000000002,0.0009045963736500001,0.00018537606480500003,0.092152816410675,0.7147108533180846,1.3315743942606757,0.0357970073434147,0.00015970820651922766
Trapper Creek,0.038,0.21266999999999997,0.081625,0.18490726320260503,0.141235156651634,4.87979057383989,58.191709243606205,0.002,0.018000000000000002,0.00054275782419,0.00011122563888299999,0.211045672473285,0.856373517685167,1.4343396477261101,0.033652634908987754,9.582492391153659e-05
Trapper Creek,0.038,0.21266999999999997,0.081625,0.18490726320260503,0.141235156651634,4.87979057383989,58.191709243606205,0.0005,0.05,0.027409270121580002,0.005616894763582,0.947942184749389,1.2298785965637153,1.6646158046201078,0.02975069336573812,0.0017420971167087889
Trapper Creek,0.038,0.21266999999999997,0.081625,0.18490726320260503,0.141235156651634,4.87979057383989,58.191709243606205,0.002,0.018000000000000002,0.00027223230489999996,5.57877025213771e-05,0.211045672473285,0.856373517685167,1.4343396477261101,0.033652634908987754,4.806313007501611e-05
Trapper Creek,0.038,0.21266999999999997,0.081625,0.18490726320260503,0.141235156651634,4.87979057383989,58.191709243606205,0.0005,0.05,0.009437386569873002,0.0019339736874089998,0.947942184749389,1.2298785965637153,1.6646158046201078,0.02975069336573812,0.0005998278633365919
Trapper Creek,0.038,0.21266999999999997,0.081625,0.123177120203879,0.12015064155360902,4.7352816264938395,49.504467332918,0.002,0.018000000000000002,0.000725952813067,0.00015330720965,0.13516466158541302,0.6897010894559252,1.2416059698067066,0.02710296206091261,0.00016832988858831962
Trapper Creek,0.038,0.21266999999999997,0.081625,0.123177120203879,0.12015064155360902,4.7352816264938395,49.504467332918,0.0005,0.05,0.011252268602541,0.0023762617495829996,0.6802636523058722,0.9911458032194245,1.4415538895241549,0.02397576066020406,0.0009392807783259854
Trapper Creek,0.038,0.21266999999999997,0.081625,0.123177120203879,0.12015064155360902,4.7352816264938395,49.504467332918,0.002,0.018000000000000002,0.000264264530123,5.58075635131063e-05,0.13516466158541302,0.6897010894559252,1.2416059698067066,0.02710296206091261,6.127618505348455e-05
Trapper Creek,0.038,0.21266999999999997,0.081625,0.123177120203879,0.12015064155360902,4.7352816264938395,49.504467332918,0.0005,0.05,0.003347350714887,0.000706895804498,0.6802636523058722,0.9911458032194245,1.4415538895241549,0.02397576066020406,0.00027941940384335734
Trapper Creek,0.038,0.21266999999999997,0.081625,0.123177120203879,0.12015064155360902,4.7352816264938395,49.504467332918,0.002,0.018000000000000002,0.001364522417154,0.00028816077369499997,0.13516466158541302,0.6897010894559252,1.2416059698067066,0.02710296206091261,0.0003163978461439783
Trapper Creek,0.038,0.21266999999999997,0.081625,0.123177120203879,0.12015064155360902,4.7352816264938395,49.504467332918,0.0005,0.05,0.0060038986354780015,0.001267907404258,0.6802636523058722,0.9911458032194245,1.4415538895241549,0.02397576066020406,0.0005011741882920617
Trapper Creek,0.038,0.21266999999999997,0.081625,0.05889848506300401,0.089577013124955,4.48367675502009,36.907520947744004,0.002,0.018000000000000002,0.0007306976026950001,0.000162968394605,0.033667910886894,0.46692067445268437,0.9572791212865345,0.01834843168818212,0.000277968971171241
