Stream,S,D50,Q,V,h,w,tau,D,Fi,Qsi g/s,qsi g/s/m,qsi t/day,qsi t/day varw,gs_ratio,V_adj,h_adj,Wi_star,Fs,tau_star_rm,tau_rm,b,tau_ri,tau_rat
St Louis Upper,0.015,0.076,1.78726511634753,0.934592980631741,0.2953730962929461,6.48781886859398,49.25937126877464,0.0056,0.0221,0.001137235821928,0.00015306000295100001,1.32243842549664e-05,1.5144870256816101e-05,1.0343046433978018,1.9722589300530704,0.1409437190019394,1.2371592090721435e-05,0.08900000000000001,0.02352957220902893,28.94546796266996,0.1297611619554119,20.635251473012087,2.387146642394872
St Louis Upper,0.015,0.076,1.78726511634753,0.934592980631741,0.2953730962929461,6.48781886859398,49.25937126877464,0.004,0.0147,0.001882158637136,0.000253318793693,2.1886743775075197e-05,2.50652044303747e-05,1.1253773013689303,2.040117494361533,0.13631717935062895,3.078266563987652e-05,0.08900000000000001,0.02352957220902893,28.94546796266996,0.12757262233078995,19.881384523466505,2.47766302244356
St Louis Upper,0.015,0.076,1.78726511634753,0.934592980631741,0.2953730962929461,6.48781886859398,49.25937126877464,0.0056,0.0221,0.0019302355920359998,0.000259789447111,2.24458082303904e-05,2.5705457955865e-05,1.0343046433978018,1.9722589300530704,0.1409437190019394,2.0998360167027185e-05,0.08900000000000001,0.02352957220902893,28.94546796266996,0.1297611619554119,20.635251473012087,2.387146642394872
St Louis Upper,0.015,0.076,1.88976452216535,0.9702268094905868,0.30072488051606105,6.49049672193863,50.15188832366351,0.004,0.0147,0.000131910996717,1.77538353589156e-05,1.53393137501031e-06,1.75596885794969e-06,1.1633551548796293,2.085761394805492,0.14091744440135673,2.100068031061716e-06,0.08900000000000001,0.02352957220902893,28.94546796266996,0.12757262233078995,19.881384523466505,2.5225551200656047
St Louis Upper,0.015,0.076,1.88976452216535,0.9702268094905868,0.30072488051606105,6.49049672193863,50.15188832366351,0.0056,0.0221,0.000161833776771,2.1781127425483302e-05,1.88188940956176e-06,2.15429402587203e-06,1.069209156848428,2.0163847050714807,0.14570012415499287,1.713746546105848e-06,0.08900000000000001,0.02352957220902893,28.94546796266996,0.1297611619554119,20.635251473012087,2.4303986985210675
St Louis Upper,0.015,0.076,2.19497723720808,1.0727616855186,0.315577877626694,6.49769168339653,52.62892265180376,0.004,0.0147,0.002161541559836,0.000290920802131,2.51355573041184e-05,2.87420825532625e-05,1.2717791725807277,2.2134219790195933,0.15405086751989452,3.2011805311204565e-05,0.08900000000000001,0.02352957220902893,28.94546796266996,0.12757262233078995,19.881384523466505,2.64714575535142
St Louis Upper,0.015,0.076,2.19497723720808,1.0727616855186,0.315577877626694,6.49769168339653,52.62892265180376,0.0056,0.0221,0.0018268301138920002,0.00024587215530200005,2.12433542180928e-05,2.4291414479328197e-05,1.168859159067509,2.139799447583397,0.1592793360447987,1.7995743729248305e-05,0.08900000000000001,0.02352957220902893,28.94546796266996,0.1297611619554119,20.635251473012087,2.5504376683092405
St Louis Upper,0.015,0.076,2.27028638366765,1.09732133307801,0.319024511155032,6.4993139298316,53.20371772532469,0.004,0.0147,0.0028103599341159995,0.0003782449440259999,3.26803631638464e-05,3.7360112302486295e-05,1.2975717567855871,2.2432482374057208,0.15717512844349155,4.094796005341099e-05,0.08900000000000001,0.02352957220902893,28.94546796266996,0.12757262233078995,19.881384523466505,2.6760569749318512
St Louis Upper,0.015,0.076,2.27028638366765,1.09732133307801,0.319024511155032,6.4993139298316,53.20371772532469,0.0056,0.0221,0.0025434875249229997,0.000342326719371,2.95770285536544e-05,3.38123876652072e-05,1.1925645377421754,2.1686337326608847,0.16250964565626946,2.4650458328892206e-05,0.08900000000000001,0.02352957220902893,28.94546796266996,0.1297611619554119,20.635251473012087,2.578292675275
St Louis Upper,0.015,0.076,2.27028638366765,1.09732133307801,0.319024511155032,6.4993139298316,53.20371772532469,0.016,0.0441,0.010634745017118998,0.0014313250359509998,0.000123666483106,0.00014137522504700006,0.9165006117375064,1.9514117606398431,0.180345867844836,5.16506929536653e-05,0.08900000000000001,0.02352957220902893,28.94546796266996,0.14468107873048253,23.103395557332487,2.3028527383906154
St Louis Upper,0.015,0.076,2.30022632504087,1.1070105559010601,0.320373221088297,6.49994407777027,53.4286420808953,0.004,0.0147,0.002307147934666,0.00031051789161000003,2.6828745835104002e-05,3.06675840853577e-05,1.3077293974260584,2.254940067832352,0.15840552550168888,3.340392764333733e-05,0.08900000000000001,0.02352957220902893,28.94546796266996,0.12757262233078995,19.881384523466505,2.68737028941984
St Louis Upper,0.015,0.076,2.30022632504087,1.1070105559010601,0.320373221088297,6.49994407777027,53.4286420808953,0.0056,0.0221,0.004498138299299,0.000605402193715,5.2306749536976e-05,5.9791152725232604e-05,1.2019001953490445,2.179936712257367,0.16378180692020647,4.3319153051325706e-05,0.08900000000000001,0.02352957220902893,28.94546796266996,0.1297611619554119,20.635251473012087,2.5891926808244725
St Louis Upper,0.015,0.076,2.30022632504087,1.1070105559010601,0.320373221088297,6.49994407777027,53.4286420808953,0.008,0.0196,0.0028406276954140003,0.00038231866694699994,3.30323328242208e-05,3.77588222217385e-05,1.0990525287864548,2.103152245793513,0.16968028627964934,3.084591604652522e-05,0.08900000000000001,0.02352957220902893,28.94546796266996,0.13309725781542905,21.451034652731614,2.4907256431144496
St Louis Upper,0.015,0.076,2.30022632504087,1.1070105559010601,0.320373221088297,6.49994407777027,53.4286420808953,0.0113,0.0172,0.003884249763882,0.000522779241438,4.51681264602432e-05,5.16310872192193e-05,1.0078615655307366,2.0313818378686435,0.17559404443432616,4.8063802640641495e-05,0.08900000000000001,0.02352957220902893,28.94546796266996,0.13778907751598254,22.260130837274275,2.4001944315363053
St Louis Upper,0.015,0.076,2.30022632504087,1.1070105559010601,0.320373221088297,6.49994407777027,53.4286420808953,0.004,0.0147,0.003974512590020999,0.000534927670259,4.62177507103776e-05,5.28308987999191e-05,1.3077293974260584,2.254940067832352,0.15840552550168888,5.754478461483666e-05,0.08900000000000001,0.02352957220902893,28.94546796266996,0.12757262233078995,19.881384523466505,2.68737028941984
St Louis Upper,0.015,0.076,2.30022632504087,1.1070105559010601,0.320373221088297,6.49994407777027,53.4286420808953,0.0056,0.0221,0.002200980753803,0.000296228903607,2.55941772716448e-05,2.9256365109192302e-05,1.2019001953490445,2.179936712257367,0.16378180692020647,2.1196463023751507e-05,0.08900000000000001,0.02352957220902893,28.94546796266996,0.1297611619554119,20.635251473012087,2.5891926808244725
St Louis Upper,0.015,0.076,2.30022632504087,1.1070105559010601,0.320373221088297,6.49994407777027,53.4286420808953,0.008,0.0196,0.003128807316688,0.00042110461866600016,3.63834390527424e-05,4.158942737467e-05,1.0990525287864548,2.103152245793513,0.16968028627964934,3.397521187731108e-05,0.08900000000000001,0.02352957220902893,28.94546796266996,0.13309725781542905,21.451034652731614,2.4907256431144496
St Louis Upper,0.015,0.076,2.30022632504087,1.1070105559010601,0.320373221088297,6.49994407777027,53.4286420808953,0.0113,0.0172,0.004651307490363,0.000626017158864,5.408788252584961e-05,6.182714225831021e-05,1.0078615655307366,2.0313818378686435,0.17559404443432616,5.755539391833877e-05,0.08900000000000001,0.02352957220902893,28.94546796266996,0.13778907751598254,22.260130837274275,2.4001944315363053
St Louis Upper,0.015,0.076,2.30022632504087,1.1070105559010601,0.320373221088297,6.49994407777027,53.4286420808953,0.004,0.0147,0.025867672679317003,0.0034815171842959994,0.000300803084723,0.00034384402277199994,1.3077293974260584,2.254940067832352,0.15840552550168888,0.00037452382376489905,0.08900000000000001,0.02352957220902893,28.94546796266996,0.12757262233078995,19.881384523466505,2.68737028941984
St Louis Upper,0.015,0.076,2.30022632504087,1.1070105559010601,0.320373221088297,6.49994407777027,53.4286420808953,0.0056,0.0221,0.041356966873696,0.005566213576540999,0.000480920853013,0.0005497342585,1.2019001953490445,2.179936712257367,0.16378180692020647,0.0003982867263146836,0.08900000000000001,0.02352957220902893,28.94546796266996,0.1297611619554119,20.635251473012087,2.5891926808244725
St Louis Upper,0.015,0.076,2.30022632504087,1.1070105559010601,0.320373221088297,6.49994407777027,53.4286420808953,0.008,0.0196,0.028205911680912008,0.0037962196071209997,0.00032799337405500003,0.000374924882441,1.0990525287864548,2.103152245793513,0.16968028627964934,0.00030628342641603087,0.08900000000000001,0.02352957220902893,28.94546796266996,0.13309725781542905,21.451034652731614,2.4907256431144496
St Louis Upper,0.015,0.076,2.30022632504087,1.1070105559010601,0.320373221088297,6.49994407777027,53.4286420808953,0.0113,0.0172,0.04870085470085502,0.00655462378208,0.000566319494772,0.000647352315006,1.0078615655307366,2.0313818378686435,0.17559404443432616,0.0006026255805014997,0.08900000000000001,0.02352957220902893,28.94546796266996,0.13778907751598254,22.260130837274275,2.4001944315363053
St Louis Upper,0.015,0.076,1.9058510188372901,0.975760862203621,0.301546801187522,6.49090385383548,50.288960034043036,0.004,0.0147,0.0010608148568680001,0.00014277454332,1.2335720542847999e-05,1.41204377228969e-05,1.1692389783904436,2.09278815718804,0.14163015312919006,1.681953202603862e-05,0.08900000000000001,0.02352957220902893,28.94546796266996,0.12757262233078995,19.881384523466505,2.5294495951570024
St Louis Upper,0.015,0.076,1.9058510188372901,0.975760862203621,0.301546801187522,6.49090385383548,50.288960034043036,0.0056,0.0221,0.0007583068397289999,0.000102060139937,8.8179960905568e-06,1.00937731366751e-05,1.0746168386477832,2.023177760791849,0.14643702385746002,7.997317698420258e-06,0.08900000000000001,0.02352957220902893,28.94546796266996,0.1297611619554119,20.635251473012087,2.437041297985329
St Louis Upper,0.015,0.076,1.88976452216535,0.9702268094905868,0.30072488051606105,6.49049672193863,50.15188832366351,0.004,0.0147,0.00032349601575800004,4.3539167665912103e-05,3.7617840863348e-06,4.3063045802052105e-06,1.1633551548796293,2.085761394805492,0.14091744440135673,5.150166838079911e-06,0.08900000000000001,0.02352957220902893,28.94546796266996,0.12757262233078995,19.881384523466505,2.5225551200656047
St Louis Upper,0.015,0.076,1.88976452216535,0.9702268094905868,0.30072488051606105,6.49049672193863,50.15188832366351,0.0056,0.0221,0.000442345656508,5.9535081629654504e-05,5.14383105280215e-06,5.88840367072488e-06,1.069209156848428,2.0163847050714807,0.14570012415499287,4.684240559355989e-06,0.08900000000000001,0.02352957220902893,28.94546796266996,0.1297611619554119,20.635251473012087,2.4303986985210675
St Louis Upper,0.015,0.076,1.88976452216535,0.9702268094905868,0.30072488051606105,6.49049672193863,50.15188832366351,0.008,0.0196,0.001542055034653,0.00020754441919999998,1.793183781888e-05,2.05274820559841e-05,0.9777156978459608,1.9453606980701084,0.15094736162773878,1.8412531333756807e-05,0.08900000000000001,0.02352957220902893,28.94546796266996,0.13309725781542905,21.451034652731614,2.3379705984147985
St Louis Upper,0.015,0.076,1.9404258200800701,0.987603515382493,0.303297571419409,6.4917674816727695,50.58093598561484,0.004,0.0147,0.000413280156898,5.562317051113679e-05,4.80584193216222e-06,5.50041350938624e-06,1.1818175026551618,2.1077706729708034,0.1431537923087559,6.4960230597980245e-06,0.08900000000000001,0.02352957220902893,28.94546796266996,0.12757262233078995,19.881384523466505,2.5441354914650374
St Louis Upper,0.015,0.076,2.08530479309947,1.03649323609548,0.31041212488007797,6.495227581521928,51.76743006625061,0.004,0.0147,0.0016756082691199998,0.00022551928252000002,1.9484866009728e-05,2.2289065723243802e-05,1.2335673855933962,2.16886072734002,0.14942226605998962,2.54372924641968e-05,0.08900000000000001,0.02352957220902893,28.94546796266996,0.12757262233078995,19.881384523466505,2.603814136040083
St Louis Upper,0.015,0.076,2.1330828821730603,1.05236863839602,0.312684658481433,6.49631649493603,52.14642049494858,0.004,0.0147,0.0038984011390469997,0.000524683867974,4.53326861929536e-05,5.1848129424762203e-05,1.2503116987365015,2.1884431822157744,0.1514505080860686,5.8537351398235155e-05,0.08900000000000001,0.02352957220902893,28.94546796266996,0.12757262233078995,19.881384523466505,2.622876713309319
St Louis Upper,0.015,0.076,2.1330828821730603,1.05236863839602,0.312684658481433,6.49631649493603,52.14642049494858,0.0056,0.0221,0.004408461797066,0.000593332677936,5.12639433736704e-05,5.863185692436821e-05,1.1491288933591948,2.115651407499429,0.1565907113310095,4.4031013866634524e-05,0.08900000000000001,0.02352957220902893,28.94546796266996,0.1297611619554119,20.635251473012087,2.5270552463655966
St Louis Upper,0.015,0.076,2.1330828821730603,1.05236863839602,0.312684658481433,6.49631649493603,52.14642049494858,0.004,0.0147,0.0011689285233769998,0.000157325507857,1.35929238788448e-05,1.55465677355006e-05,1.2503116987365015,2.1884431822157744,0.1514505080860686,1.7552318833228117e-05,0.08900000000000001,0.02352957220902893,28.94546796266996,0.12757262233078995,19.881384523466505,2.622876713309319
St Louis Upper,0.015,0.076,2.1330828821730603,1.05236863839602,0.312684658481433,6.49631649493603,52.14642049494858,0.0056,0.0221,0.00047167963235900004,6.34831268316533e-05,5.48494215825485e-06,6.2732658218831e-06,1.1491288933591948,2.115651407499429,0.1565907113310095,4.711060997930328e-06,0.08900000000000001,0.02352957220902893,28.94546796266996,0.1297611619554119,20.635251473012087,2.5270552463655966
St Louis Upper,0.015,0.076,2.11681147367305,1.0469753417938499,0.31191463091404,6.49594839501687,52.01800299753446,0.008,0.0196,0.001799064207096,0.000242135155733,2.0920477455331198e-05,2.39286302847378e-05,1.0460186615534006,2.034938869323118,0.1614925049508008,2.033577416014367e-05,0.08900000000000001,0.02352957220902893,28.94546796266996,0.13309725781542905,21.451034652731614,2.4249647552972635
St Louis Upper,0.015,0.076,2.08530479309947,1.03649323609548,0.31041212488007797,6.495227581521928,51.76743006625061,0.004,0.0147,0.005689067863326001,0.0007656888106760001,6.61555132424064e-05,7.56764035165943e-05,1.2335673855933962,2.16886072734002,0.14942226605998962,8.636534311429051e-05,0.08900000000000001,0.02352957220902893,28.94546796266996,0.12757262233078995,19.881384523466505,2.603814136040083
St Louis Upper,0.015,0.076,2.08530479309947,1.03649323609548,0.31041212488007797,6.495227581521928,51.76743006625061,0.0056,0.0221,0.0037065515355700004,0.00049886292538,4.3101756752832e-05,4.9304823988663e-05,1.133739578737623,2.096720237091843,0.1544936239307927,3.74277303840832e-05,0.08900000000000001,0.02352957220902893,28.94546796266996,0.1297611619554119,20.635251473012087,2.5086890815919984
St Louis Upper,0.015,0.076,2.08530479309947,1.03649323609548,0.31041212488007797,6.495227581521928,51.76743006625061,0.008,0.0196,0.0037222018077840003,0.000500969287723,4.328374645926721e-05,4.95130050727464e-05,1.0367242735888331,2.022866661613522,0.16005756497357945,4.237986485565879e-05,0.08900000000000001,0.02352957220902893,28.94546796266996,0.13309725781542905,21.451034652731614,2.4132835970062843
St Louis Upper,0.015,0.076,2.28468727299859,1.1019869908174098,0.319674726193067,6.499618049340942,53.31215408721779,0.004,0.0147,0.012919121955448,0.001738778190504,0.00015023043566,0.000171735035579,1.302464230685063,2.24888345465478,0.1577677547930828,0.00018766226276414368,0.08900000000000001,0.02352957220902893,28.94546796266996,0.12757262233078995,19.881384523466505,2.681511140448599
St Louis Upper,0.015,0.076,2.28468727299859,1.1019869908174098,0.319674726193067,6.499618049340942,53.31215408721779,0.0056,0.0221,0.009808725272636,0.001320151449884,0.00011406108527000001,0.00013038825622099998,1.1970610997249078,2.1740815319196223,0.1631223879199869,9.477233534336528e-05,0.08900000000000001,0.02352957220902893,28.94546796266996,0.1297611619554119,20.635251473012087,2.5835475839459656
St Louis Upper,0.015,0.076,2.28468727299859,1.1019869908174098,0.319674726193067,6.499618049340942,53.31215408721779,0.008,0.0196,0.007254398148148,0.0009763658342060002,8.43580080753984e-05,9.64333588899955e-05,1.0946275027947248,2.0975032834295515,0.16899711631515213,7.903266043340234e-05,0.08900000000000001,0.02352957220902893,28.94546796266996,0.13309725781542905,21.451034652731614,2.4852952293575687
St Louis Upper,0.015,0.076,2.32993158086739,1.11658290832074,0.321699647086597,6.50056129125747,53.64985014463178,0.004,0.0147,0.009501225358423,0.001278765189559,0.000110485312378,0.000126282306125,1.3177546649274527,2.2664498859788242,0.15961988817486808,0.00013671310465353007,0.08900000000000001,0.02352957220902893,28.94546796266996,0.12757262233078995,19.881384523466505,2.698496680716954
St Louis Upper,0.015,0.076,2.32993158086739,1.11658290832074,0.321699647086597,6.50056129125747,53.64985014463178,0.0056,0.0221,0.008964455559374002,0.001206521609606,0.00010424346706999996,0.00011914801286,1.2111141921272952,2.1910637332919296,0.16503738957768374,8.57984626907714e-05,0.08900000000000001,0.02352957220902893,28.94546796266996,0.1297611619554119,20.635251473012087,2.5999125920417305
St Louis Upper,0.015,0.076,2.3746487813657797,1.1309174295378501,0.323674947595964,6.50147584644202,53.9792710105789,0.004,0.0147,0.006860526445623001,0.0009233548379039999,7.97778579949056e-05,9.11715276503278e-05,1.3327498966254223,2.283611304272957,0.1614362636129455,9.781381922997792e-05,0.08900000000000001,0.02352957220902893,28.94546796266996,0.12757262233078995,19.881384523466505,2.7150659928570766
St Louis Upper,0.015,0.076,2.3746487813657797,1.1309174295378501,0.323674947595964,6.50147584644202,53.9792710105789,0.0056,0.0221,0.006169834368293,0.000830394935167,7.17461223984288e-05,8.199272011634771e-05,1.2248954359027595,2.2076537490610018,0.16691534667918667,5.851151461957385e-05,0.08900000000000001,0.02352957220902893,28.94546796266996,0.1297611619554119,20.635251473012087,2.615876578057504
St Louis Upper,0.015,0.076,2.3746487813657797,1.1309174295378501,0.323674947595964,6.50147584644202,53.9792710105789,0.008,0.0196,0.005597628726287,0.0007533820627569999,6.50922102222048e-05,7.43885132197899e-05,1.120080124647394,2.129893097799737,0.17292669024306742,5.9856060102174937e-05,0.08900000000000001,0.02352957220902893,28.94546796266996,0.13309725781542905,21.451034652731614,2.5163947513228733
St Louis Upper,0.015,0.076,2.3746487813657797,1.1309174295378501,0.323674947595964,6.50147584644202,53.9792710105789,0.0113,0.0172,0.0023162601626020005,0.000311744301831,2.6934707678198397e-05,3.0781453746126395e-05,1.0271445123651928,2.0572102339448217,0.17895360366257312,2.8224028340126103e-05,0.08900000000000001,0.02352957220902893,28.94546796266996,0.13778907751598254,22.260130837274275,2.424930536355671
St Louis Upper,0.015,0.076,2.3594087251952,1.1260421428031395,0.323004601041542,6.50116609177273,53.86747731569797,0.004,0.0147,0.0050504990215239996,0.000679744148254,5.87298944091456e-05,6.71207456169893e-05,1.327651934097933,2.2777841547381166,0.16081874638442384,7.223166597825561e-05,0.08900000000000001,0.02352957220902893,28.94546796266996,0.12757262233078995,19.881384523466505,2.709442959172024
St Louis Upper,0.015,0.076,2.3594087251952,1.1260421428031395,0.323004601041542,6.50116609177273,53.86747731569797,0.0056,0.0221,0.003967569715008,0.0005339932321680001,4.61370152593152e-05,5.27286979808906e-05,1.220210548833212,2.2020210436783096,0.166276941533371,3.7743569325873054e-05,0.08900000000000001,0.02352957220902893,28.94546796266996,0.1297611619554119,20.635251473012087,2.6104589704733576
St Louis Upper,0.015,0.076,2.3594087251952,1.1260421428031395,0.323004601041542,6.50116609177273,53.86747731569797,0.008,0.0196,0.00220293576379,0.00029649202742799995,2.5616911169779198e-05,2.9276847769252398e-05,1.115796111290451,2.124458774157431,0.17226529090700965,2.3629603666399495e-05,0.08900000000000001,0.02352957220902893,28.94546796266996,0.13309725781542905,21.451034652731614,2.511183175438969
St Louis Upper,0.015,0.076,2.3594087251952,1.1260421428031395,0.323004601041542,6.50116609177273,53.86747731569797,0.0113,0.0172,0.009036825981276,0.0012162619086509999,0.00010508502890699999,0.00012009872594600001,1.0232159408560637,2.051961340488686,0.17826915077367445,0.00011045824724877815,0.08900000000000001,0.02352957220902893,28.94546796266996,0.13778907751598254,22.260130837274275,2.419908387308202
St Louis Upper,0.015,0.076,2.3594087251952,1.1260421428031395,0.323004601041542,6.50116609177273,53.86747731569797,0.016,0.0441,0.017501751799602002,0.0023555520591659997,0.00020351969791200002,0.00023259694247799997,0.9377470742913748,1.9814550461874725,0.18452667435913392,8.343602514228171e-05,0.08900000000000001,0.02352957220902893,28.94546796266996,0.14468107873048253,23.103395557332487,2.3315826966656275
St Louis Upper,0.015,0.076,2.30022632504087,1.1070105559010601,0.320373221088297,6.49994407777027,53.4286420808953,0.004,0.0147,0.013972991364626002,0.001880617949479,0.00016248539083500002,0.000185734898556,1.3077293974260584,2.254940067832352,0.15840552550168888,0.00020230726668743246,0.08900000000000001,0.02352957220902893,28.94546796266996,0.12757262233078995,19.881384523466505,2.68737028941984
St Louis Upper,0.015,0.076,2.30022632504087,1.1070105559010601,0.320373221088297,6.49994407777027,53.4286420808953,0.0056,0.0221,0.011770303779349,0.0015841593242729994,0.000136871365617,0.00015645584552200002,1.2019001953490445,2.179936712257367,0.16378180692020647,0.00011335347135870915,0.08900000000000001,0.02352957220902893,28.94546796266996,0.1297611619554119,20.635251473012087,2.5891926808244725
St Louis Upper,0.015,0.076,2.30022632504087,1.1070105559010601,0.320373221088297,6.49994407777027,53.4286420808953,0.008,0.0196,0.012937093728038,0.001741197002428,0.00015043942101,0.00017196530996699998,1.0990525287864548,2.103152245793513,0.16968028627964934,0.00014048180536494658,0.08900000000000001,0.02352957220902893,28.94546796266996,0.13309725781542905,21.451034652731614,2.4907256431144496
St Louis Upper,0.015,0.076,2.30022632504087,1.1070105559010601,0.320373221088297,6.49994407777027,53.4286420808953,0.0113,0.0172,0.022569418792090998,0.0030376068360820005,0.000262449230637,0.00030000224006599996,1.0078615655307366,2.0313818378686435,0.17559404443432616,0.0002792745463026463,0.08900000000000001,0.02352957220902893,28.94546796266996,0.13778907751598254,22.260130837274275,2.4001944315363053
St Louis Upper,0.015,0.076,2.05350649128445,1.02586114194824,0.30888002383855795,6.49448905134704,51.511921575556315,0.004,0.0147,0.0025893977170409997,0.00034850574926499996,3.0110896736496004e-05,3.44482777603481e-05,1.2223371886146308,2.1556773696373823,0.1480619500363458,3.960230197244228e-05,0.08900000000000001,0.02352957220902893,28.94546796266996,0.12757262233078995,19.881384523466505,2.5909624913071565
St Louis Upper,0.015,0.076,2.05350649128445,1.02586114194824,0.30888002383855795,6.49448905134704,51.511921575556315,0.0056,0.0221,0.0010485230376489998,0.000141120193493,1.21927847177952e-05,1.3949117434278198e-05,1.123418163059891,2.0839753402193284,0.1530871343435416,1.066656804803793e-05,0.08900000000000001,0.02352957220902893,28.94546796266996,0.1297611619554119,20.635251473012087,2.4963069455647986
St Louis Upper,0.015,0.076,2.17898754579217,1.0675117056710601,0.314835802226732,6.49734014254359,52.505166737352106,0.004,0.0147,0.00033673326439599986,4.53207623681736e-05,3.9157138686102e-06,4.47779451368306e-06,1.2662570314830632,2.207010126380969,0.15338196945566834,5.004564076332175e-06,0.08900000000000001,0.02352957220902893,28.94546796266996,0.12757262233078995,19.881384523466505,2.640921042263375
St Louis Upper,0.015,0.076,2.17898754579217,1.0675117056710601,0.314835802226732,6.49734014254359,52.505166737352106,0.0056,0.0221,0.000128092371576,1.72398885027957e-05,1.48952636664155e-06,1.70334023790754e-06,1.1637838848873483,2.13360084317857,0.15858773321533015,1.266276540836004e-06,0.08900000000000001,0.02352957220902893,28.94546796266996,0.1297611619554119,20.635251473012087,2.544440362455541
St Louis Upper,0.015,0.076,2.3594087251952,1.1260421428031395,0.323004601041542,6.50116609177273,53.86747731569797,0.004,0.0147,0.005096553776945,0.0006859426348509999,5.926544365112642e-05,6.773280979320071e-05,1.327651934097933,2.2777841547381166,0.16081874638442384,7.289033588309445e-05,0.08900000000000001,0.02352957220902893,28.94546796266996,0.12757262233078995,19.881384523466505,2.709442959172024
St Louis Upper,0.015,0.076,2.3594087251952,1.1260421428031395,0.323004601041542,6.50116609177273,53.86747731569797,0.0056,0.0221,0.0011611573483339998,0.000156279589278,1.3502556513619195e-05,1.54316923271685e-05,1.220210548833212,2.2020210436783096,0.166276941533371,1.1046112865860091e-05,0.08900000000000001,0.02352957220902893,28.94546796266996,0.1297611619554119,20.635251473012087,2.6104589704733576
St Louis Upper,0.015,0.076,2.3594087251952,1.1260421428031395,0.323004601041542,6.50116609177273,53.86747731569797,0.008,0.0196,0.0016866226941520002,0.0002270017085,1.96129476144e-05,2.24150865733376e-05,1.115796111290451,2.124458774157431,0.17226529090700965,1.8091415307121985e-05,0.08900000000000001,0.02352957220902893,28.94546796266996,0.13309725781542905,21.451034652731614,2.511183175438969
St Louis Upper,0.015,0.076,2.3441086858470097,1.12113723447793,0.322328656471513,6.50085311374721,53.75475003975422,0.004,0.0147,0.009455419865626,0.0012726002510939998,0.00010995266169499999,0.000125667856525,1.3225210678970731,2.271911859435285,0.1601972435273146,0.00013565594929580913,0.08900000000000001,0.02352957220902893,28.94546796266996,0.12757262233078995,19.881384523466505,2.7037729679392357
St Louis Upper,0.015,0.076,2.3441086858470097,1.12113723447793,0.322328656471513,6.50085311374721,53.75475003975422,0.0056,0.0221,0.0069236006969230005,0.000931843969976,8.05113190059264e-05,9.20185535263285e-05,1.2154948854791698,2.1963440508315677,0.16563434253227166,6.607164208613773e-05,0.08900000000000001,0.02352957220902893,28.94546796266996,0.1297611619554119,20.635251473012087,2.6049961208399925
St Louis Upper,0.015,0.076,2.5171567540534303,1.17601942597345,0.329806483256959,6.5042803771733615,55.00182721276306,0.004,0.0147,0.020860022334126,0.0028075400180520003,0.00024257145756000005,0.000277095362616,1.3797900701313814,2.3370343151305373,0.16713424931133872,0.000289156120624277,0.08900000000000001,0.02352957220902893,28.94546796266996,0.12757262233078995,19.881384523466505,2.7664988395472663
St Louis Upper,0.015,0.076,2.5171567540534303,1.17601942597345,0.329806483256959,6.5042803771733615,55.00182721276306,0.0056,0.0221,0.022355508597034,0.003008816769453,0.000259961768881,0.00029696074443,1.2681293217524054,2.2593003928707684,0.17280678755925116,0.00020612337090213583,0.08900000000000001,0.02352957220902893,28.94546796266996,0.1297611619554119,20.635251473012087,2.665430430285644
St Louis Upper,0.015,0.076,2.5171567540534303,1.17601942597345,0.329806483256959,6.5042803771733615,55.00182721276306,0.008,0.0196,0.006308172302738001,0.0008490137688749999,7.33547896308e-05,8.37949865859598e-05,1.1596146030067582,2.1797207711725943,0.17903033081549805,6.558166389054304e-05,0.08900000000000001,0.02352957220902893,28.94546796266996,0.13309725781542905,21.451034652731614,2.5640640697841124
St Louis Upper,0.015,0.076,2.5171567540534303,1.17601942597345,0.329806483256959,6.5042803771733615,55.00182721276306,0.0113,0.0172,0.0058493961352659996,0.0007872673129560001,6.80198958393984e-05,7.770080574334259e-05,1.0633988500819105,2.105337697532156,0.18526999274385933,6.92974960094278e-05,0.08900000000000001,0.02352957220902893,28.94546796266996,0.13778907751598254,22.260130837274275,2.4708672026609686
St Louis Upper,0.015,0.076,2.53181259857581,1.18060952985954,0.330423590128111,6.50455981142104,55.10474212566508,0.004,0.0147,0.013891698985709999,0.0018696768486820001,0.000161540079726,0.00018452329245400009,1.3845658967139358,2.342423947479678,0.16771274614791934,0.00019202386164123095,0.08900000000000001,0.02352957220902893,28.94546796266996,0.12757262233078995,19.881384523466505,2.771675285522673
St Louis Upper,0.015,0.076,2.53181259857581,1.18060952985954,0.330423590128111,6.50455981142104,55.10474212566508,0.0056,0.0221,0.009730188261123002,0.0013095811926139998,0.000113147815042,0.000129245988988,1.272518696358114,2.2645107992452567,0.17340492350011755,8.946355243828942e-05,0.08900000000000001,0.02352957220902893,28.94546796266996,0.1297611619554119,20.635251473012087,2.6704177653339523
St Louis Upper,0.015,0.076,2.53181259857581,1.18060952985954,0.330423590128111,6.50455981142104,55.10474212566508,0.008,0.0196,0.001726666666667,0.000232391206819,2.007860026916161e-05,2.29352952890192e-05,1.1636283910211491,2.1847476698786874,0.17965001065928105,1.7900683068444013e-05,0.08900000000000001,0.02352957220902893,28.94546796266996,0.13309725781542905,21.451034652731614,2.568861736403373
