Stream,S,D50,Q,V,h,w,D,gs_ratio,V_adj,h_adj,Di_D50,tau_g_star
Fool,0.044,0.052000000000000005,0.25884429469747194,0.565181031259448,0.164742716712883,2.78,0.0226,0.9776030619520883,1.529587280863538,0.06087237765080376,0.43461538461538457,0.06721314736144607
Fool,0.044,0.052000000000000005,0.220276749639168,0.510638536665698,0.15517089915458598,2.78,0.0113,1.0553050679438976,1.5369128592241683,0.0515555278340581,0.21730769230769229,0.1138516162284956
Fool,0.044,0.052000000000000005,0.226732990662144,0.520002051171636,0.156842900043993,2.78,0.0113,1.073755829207545,1.5547751290577367,0.052456915276213455,0.21730769230769229,0.11584217711398928
Fool,0.044,0.052000000000000005,0.239588839014912,0.538357516222026,0.16008513491494,2.78,0.0226,0.9332974993776044,1.4830164316269574,0.05811360464565386,0.43461538461538457,0.0641670068345289
Fool,0.044,0.052000000000000005,0.247177753901568,0.5490213091127971,0.16194792376884698,2.78,0.016,1.036673389956516,1.5543946698073332,0.057201010819860426,0.30769230769230765,0.08921258568235113
Fool,0.044,0.052000000000000005,0.249443101628928,0.5521808898476689,0.162496993374125,2.78,0.016,1.0423634874230594,1.560077324752425,0.05751497597986462,0.30769230769230765,0.0897022561153852
Fool,0.044,0.052000000000000005,0.250802310265344,0.554071528514543,0.162824930944743,2.78,0.0226,0.9592648769884341,1.5103986555097602,0.059730514491835286,0.43461538461538457,0.06595234205479905
Fool,0.044,0.052000000000000005,0.250349240719872,0.5534417389700079,0.16271574290688698,2.78,0.0226,0.9582248000682424,1.5093066979527467,0.05966575205651175,0.43461538461538457,0.06588083364200373
Fool,0.044,0.052000000000000005,0.24791399191296,0.550049346719342,0.162126717292915,2.78,0.0226,0.9526214475006012,1.503417028169108,0.059316848286788515,0.43461538461538457,0.06549558631974702
Fool,0.044,0.052000000000000005,0.245592010492416,0.5468032075554721,0.161561689099005,2.78,0.0226,0.9472581974950044,1.497768903996732,0.05898289497538575,0.43461538461538457,0.06512684676993151
Fool,0.044,0.052000000000000005,0.243156761685504,0.543386462771328,0.160965476747181,2.78,0.032,0.8632035605451286,1.440823598079608,0.06070653906662415,0.6153846153846153,0.047339961657459205
Fool,0.044,0.052000000000000005,0.23978705694105604,0.538637627851933,0.16013425830114406,2.78,0.016,1.017962773857175,1.5356347410859232,0.05616860643453173,0.30769230769230765,0.08760241370523297
Fool,0.044,0.052000000000000005,0.207534168672768,0.491853384930941,0.151778113044298,2.78,0.004,1.3201247307851895,1.6649683274115743,0.04483897978825725,0.07692307692307691,0.27972941519279754
Fool,0.044,0.052000000000000005,0.21789813452544,0.507163230125919,0.154547134480853,2.78,0.004,1.3592808117434272,1.6977306495230058,0.046168944057337735,0.07692307692307691,0.28802643999073085
Fool,0.044,0.052000000000000005,0.22554368310528,0.5182847022071769,0.15653717139515602,2.78,0.0056,1.27575620356249,1.6643691600207875,0.048747602023343724,0.10769230769230768,0.2172239146518593
Fool,0.044,0.052000000000000005,0.232084874668032,0.527689145615984,0.158206339015645,2.78,0.0113,1.088891822756134,1.5693520753970092,0.05319636414308072,0.21730769230769229,0.11747512419353702
Fool,0.044,0.052000000000000005,0.238484481997824,0.536795317411726,0.15981097842831102,2.78,0.0226,0.9307141100302466,1.4802784847156258,0.05795274482627339,0.43461538461538457,0.06398939105604595
Fool,0.044,0.052000000000000005,0.24324171222528,0.543505864636288,0.16098633792042802,2.78,0.0226,0.9418088706243012,1.4920192024474437,0.058643581918659274,0.43461538461538457,0.06475218917705336
Fool,0.044,0.052000000000000005,0.24465755455488,0.5454936238943591,0.161333351542767,2.78,0.0226,0.9450941034861012,1.495486845347738,0.058848143405030875,0.43461538461538457,0.0649780588055874
Fool,0.044,0.052000000000000005,0.243043494299136,0.543227236207756,0.160937654717213,2.78,0.016,1.0262349221454734,1.5439427434280257,0.05662504261619381,0.30769230769230765,0.08831428664910962
Fool,0.044,0.052000000000000005,0.24225062259456,0.542111878361762,0.16074267176730495,2.78,0.0226,0.9395046608555128,1.489584647189263,0.058500105764899814,0.43461538461538457,0.06459376783329036
Fool,0.044,0.052000000000000005,0.1047723323904,0.31997895743646504,0.117782399352145,2.78,0.0056,0.8053193710345304,1.2247570963694332,0.0307718575784749,0.10769230769230768,0.1371223011360611
Fool,0.044,0.052000000000000005,0.10451748077107198,0.319489168484742,0.117676027275077,2.78,0.004,0.874711465386421,1.2654331610136065,0.029710199954886437,0.07692307692307691,0.18534803641580533
Fool,0.044,0.052000000000000005,0.103979460685824,0.318453712068507,0.117450927034226,2.78,0.0028,0.9534068109519922,1.3087439922244315,0.02858270451792625,0.05384615384615384,0.254734457040496
Half Moon 04,0.0134,0.049,1.802,0.6855118707416011,0.328192274419132,8.00961153384061,0.0056,1.0645744141221896,1.7527906542718328,0.12850935652882908,0.11428571428571428,0.1743978995428766
Half Moon 04,0.0134,0.049,1.607,0.656768972538559,0.30548634053844703,8.00961153384061,0.0056,0.9938771145035908,1.6743046874979342,0.1199751814051452,0.11428571428571428,0.16281631314245248
Half Moon 04,0.0134,0.049,1.558,0.649206586123159,0.299621575254782,8.00961153384061,0.004,1.0611960793936759,1.710282774494175,0.11387005991017185,0.08163265306122448,0.2163436167434291
Half Moon 04,0.0134,0.049,1.626,0.6596624629232509,0.307742385553351,8.00961153384061,0.008,0.9155246359214168,1.623252898381541,0.1252115656685921,0.16326530612244897,0.11894576588534313
Half Moon 04,0.0134,0.049,1.789,0.6836580892437571,0.326708121375512,8.00961153384061,0.008,0.96953585575529,1.6864834362320178,0.13259840064137626,0.16326530612244897,0.12596295106799632
Half Moon 04,0.0134,0.049,2.043,0.718460768693376,0.355020846112278,8.00961153384061,0.016,0.8828790305459973,1.6593664224054872,0.1538991110319953,0.32653061224489793,0.07309886883462997
Half Moon 04,0.0134,0.049,1.5419999999999998,0.646705039543693,0.29769166502218497,8.00961153384061,0.008,0.8868463804409831,1.5891751379116983,0.12128938910615035,0.16326530612244897,0.11521986171134718
Half Moon 04,0.0134,0.049,1.523,0.6437132570166221,0.295390141382609,8.00961153384061,0.0056,0.9623723276246592,1.6387326900528598,0.11617210307104135,0.11428571428571428,0.15765521910868116
Half Moon 04,0.0134,0.049,1.599,0.655544253828986,0.30453344504805896,8.00961153384061,0.008,0.9063726743426628,1.6124169913213016,0.1239598992543276,0.16326530612244897,0.117756734988056
Half Moon 04,0.0134,0.049,1.774,0.681508601718172,0.32499061558667103,8.00961153384061,0.008,0.9646501619063927,1.680812972054658,0.1319302095821786,0.16326530612244897,0.1253281974262731
Half Moon 04,0.0134,0.049,1.97,0.7087499774426259,0.34702576060386603,8.00961153384061,0.016,0.8638133952062843,1.635390432952324,0.1505756836670624,0.32653061224489793,0.07152031013210346
Half Moon 04,0.0134,0.049,2.329,0.754543145517375,0.385366498559365,8.00961153384061,0.016,0.955084631093216,1.7486493639986942,0.16648563461142174,0.32653061224489793,0.079077205096918
Half Moon 04,0.0134,0.049,1.753,0.678480118594443,0.322576953991519,8.00961153384061,0.004,1.139001535729094,1.7928902420412491,0.1222188581636618,0.08163265306122448,0.23220563711161102
Half Moon 04,0.0134,0.049,1.872,0.695352587885167,0.33611610005052195,8.00961153384061,0.0056,1.0891975554236746,1.7797150435514384,0.13148172182560494,0.11428571428571428,0.17843164680014778
Half Moon 04,0.0134,0.049,1.978,0.709825048738218,0.34790727720722603,8.00961153384061,0.0113,0.9445747382634422,1.696014698172012,0.14578293758984773,0.23061224489795917,0.09804439741958215
Half Moon 04,0.0134,0.049,2.111,0.727312897050311,0.3623727161568111,8.00961153384061,0.0113,0.9821854329663868,1.7407419136328848,0.1515876636072621,0.23061224489795917,0.1019482895620519
Half Moon 04,0.0134,0.049,1.4269999999999998,0.628227951576098,0.283592841663651,8.00961153384061,0.004,1.006722020588269,1.6512413007530864,0.10802480241236236,0.08163265306122448,0.20523811500864178
Half Moon 04,0.0134,0.049,1.413,0.6259157184744879,0.28184793062868296,8.00961153384061,0.0056,0.9200439157950452,1.590322016179678,0.11106245841402948,0.11428571428571428,0.1507210057590606
Half Moon 04,0.0134,0.049,1.449,0.6318329428774201,0.286321965385552,8.00961153384061,0.004,1.0160058534758103,1.6613774207255525,0.10902099023064414,0.08163265306122448,0.20713078877848823
Half Moon 04,0.0134,0.049,1.962,0.707672169687289,0.346142904147612,8.00961153384061,0.0056,1.1203211958862984,1.8134589725413648,0.13523879033639044,0.11428571428571428,0.1835303016718083
Half Moon 04,0.0134,0.049,2.367,0.7591242026365369,0.389290644368366,8.00961153384061,0.0113,1.0520091118581545,1.822293788676836,0.16236404858754006,0.23061224489795917,0.10919580555548984
Half Moon 04,0.0134,0.049,2.904,0.819451816706827,0.442447490637163,8.00961153384061,0.032,0.9168127210765584,1.782093898776537,0.2036929689952792,0.6530612244897959,0.04837495656497561
Half Moon 04,0.0134,0.049,1.818,0.687781991321326,0.330013438653642,8.00961153384061,0.0056,1.0702358122492837,1.7589993770750711,0.12919276824783635,0.11428571428571428,0.17532534616261836
Half Moon 04,0.0134,0.049,1.847,0.691864916008378,0.333299094468331,8.00961153384061,0.0056,1.0804465543019028,1.7701696566858904,0.13042535083995693,0.11428571428571428,0.176998063394151
Half Moon 04,0.0134,0.049,1.987,0.711031255392587,0.348897391104175,8.00961153384061,0.0056,1.1288646437071053,1.8226667884439185,0.1362701066703405,0.11428571428571428,0.18492988382880712
Half Moon 04,0.0134,0.049,2.293,0.750159832387782,0.381626738249579,8.00961153384061,0.016,0.9461992445597992,1.7377870686070895,0.16493677792623934,0.32653061224489793,0.07834153046621628
Half Moon 04,0.0134,0.049,2.6060000000000003,0.7869318431196329,0.413452706031286,8.00961153384061,0.0226,0.9371901067919172,1.7669564973099825,0.18435654671032367,0.46122448979591835,0.06199328546740534
Half Moon 04,0.0134,0.049,3.014,0.830925838925636,0.452865806275254,8.00961153384061,0.064,0.7883355696630242,1.6876650016076935,0.22323743746409014,1.3061224489795917,0.026508282034153324
Half Moon 04,0.0134,0.049,1.834,0.690039639188523,0.3318286182360061,8.00961153384061,0.004,1.170293407288958,1.8255791602107232,0.12557658569245084,0.08163265306122448,0.23858503937231276
Half Moon 04,0.0134,0.049,1.834,0.690039639188523,0.3318286182360061,8.00961153384061,0.032,0.6958606228734475,1.4828310470211454,0.15460291182866415,0.6530612244897959,0.03671657976915106
Half Moon 04,0.0134,0.049,1.915,0.701283809658276,0.340928660703722,8.00961153384061,0.0113,0.9264069985670208,1.6741972032864183,0.1429789811054924,0.23061224489795917,0.09615863336211201
Half Moon 04,0.0134,0.049,2.088,0.7243390419904,0.35989610512179904,8.00961153384061,0.004,1.2650088326825055,1.9227959662918783,0.1357398829128316,0.08163265306122448,0.257894456443228
Half Moon 04,0.0134,0.049,2.295,0.750404475405084,0.381835076137206,8.00961153384061,0.0113,1.0326904499072451,1.799915710806603,0.15938246208578108,0.23061224489795917,0.1071905787659065
Half Moon 04,0.0134,0.049,2.7710000000000004,0.8052092404479549,0.429651490099065,8.00961153384061,0.008,1.2606066473266535,2.0090583888571096,0.1724066462123618,0.16326530612244897,0.16377912430015018
Half Moon 04,0.0134,0.049,1.879,0.6963239055865289,0.33690233541874,8.00961153384061,0.008,0.9985130212338356,1.7199216049853856,0.13656145757709148,0.16326530612244897,0.12972768989183253
Half Moon 04,0.0134,0.049,2.019,0.715292502280332,0.35240429502112897,8.00961153384061,0.0056,1.1397377737137395,1.8343519295708164,0.13758264896148611,0.11428571428571428,0.1867111130312554
Half Moon 04,0.0134,0.049,1.626,0.6596624629232509,0.307742385553351,8.00961153384061,0.004,1.0887482917049511,1.7397592523879932,0.11682650889020885,0.08163265306122448,0.22196062322927088
Half Moon 04,0.0134,0.049,1.4880000000000002,0.638140319985955,0.291122178275914,8.00961153384061,0.0113,0.7962735773265595,1.5134924672872463,0.12289456463895715,0.23061224489795917,0.08265112320666762
Half Moon 04,0.0134,0.049,1.629,0.6601173917581489,0.308097699802028,8.00961153384061,0.004,1.0899531035444945,1.741042497353955,0.11695578942470505,0.08163265306122448,0.22220624546245046
Half Moon 04,0.0134,0.049,2.089,0.7244687652675891,0.3600039953463929,8.00961153384061,0.0056,1.1632852318525737,1.859531370148865,0.14042516391691667,0.11428571428571428,0.19056864256090564
Half Moon 04,0.0134,0.049,2.363,0.7586441641709342,0.388878691662258,8.00961153384061,0.016,0.9634260744077656,1.7588160787347975,0.16793967380186334,0.32653061224489793,0.07976784339462985
Half Moon 04,0.0134,0.049,2.258,0.745856780410452,0.37796974889047896,8.00961153384061,0.004,1.3258352176154469,1.9839491239714009,0.142266767275607,0.08163265306122448,0.2702949923718372
Half Moon 04,0.0134,0.049,2.174,0.735356198183636,0.3691053406096661,8.00961153384061,0.0113,0.999669107796644,1.7613388249520665,0.1542860434954502,0.23061224489795917,0.10376304946825468
Half Moon 04,0.0134,0.049,1.977,0.7096908138602559,0.347797160650022,8.00961153384061,0.0056,1.1254524538164468,1.8189920505343788,0.13585820655195915,0.11428571428571428,0.18437090106360238
Half Moon 04,0.0134,0.049,1.868,0.6947965280564269,0.335666329036491,8.00961153384061,0.004,1.1832629951037608,1.8390421603635057,0.12696826793681573,0.08163265306122448,0.24122911956636053
Half Moon 04,0.0134,0.049,2.111,0.727312897050311,0.3623727161568111,8.00961153384061,0.0113,0.9821854329663868,1.7407419136328848,0.1515876636072621,0.23061224489795917,0.1019482895620519
Half Moon 04,0.0134,0.049,2.3,0.7510154996284671,0.382355624007837,8.00961153384061,0.0113,1.0340397844169325,1.8014832407439452,0.15959071447772544,0.23061224489795917,0.10733063617328854
Half Moon 04,0.0134,0.049,2.4330000000000003,0.766972580793102,0.396050729331016,8.00961153384061,0.0113,1.0695123698880964,1.8424509516494463,0.16506545089021987,0.23061224489795917,0.11101259814680993
Half Moon 04,0.0134,0.049,1.879,0.6963239055865289,0.33690233541874,8.00961153384061,0.004,1.1874387784920857,1.84336632270754,0.12741634413482822,0.08163265306122448,0.24208042697175872
Half Moon 04,0.0134,0.049,1.957,0.7069971421680831,0.345590435133487,8.00961153384061,0.008,1.0231802718149416,1.7481321849454499,0.13993506976054876,0.16326530612244897,0.13293248078170564
Half Moon 04,0.0134,0.049,2.232,0.742633124511017,0.375239389144519,8.00961153384061,0.016,0.9310150039350106,1.7191454277128444,0.16228993611326106,0.32653061224489793,0.0770843357935798
Half Moon 04,0.0134,0.049,2.623,0.788847857213325,0.41513904995173295,8.00961153384061,0.0226,0.9408535389687768,1.771558136016907,0.18507718780580554,0.46122448979591835,0.06223561431305218
Half Moon 04,0.0134,0.049,3.077,0.837379593373882,0.458768583614713,8.00961153384061,0.0226,1.0354271426827142,1.8883699924303403,0.2036809511877458,0.46122448979591835,0.06849147251111692
Half Moon 04,0.0134,0.049,3.555,0.88384620555354,0.502170793075961,8.00961153384061,0.064,0.8704201318871982,1.80287153061636,0.24648178673799026,1.3061224489795917,0.029268427345138754
Half Moon 04,0.0134,0.049,3.931,0.9177128818177852,0.534791828385217,8.00961153384061,0.032,1.0994728385495485,2.011560811383464,0.2442755010541825,0.6530612244897959,0.05801288484168346
Half Moon 04,0.0134,0.049,2.5780000000000003,0.7837589242740601,0.410666201087431,8.00961153384061,0.0113,1.107312734186266,1.8856116677068395,0.17089944996527945,0.23061224489795917,0.11493617749921589
Half Moon 04,0.0134,0.049,2.52,0.777117147041367,0.404857879147084,8.00961153384061,0.016,1.0013375131900148,1.8046590102485427,0.1745482085214204,0.32653061224489793,0.08290675959378559
Half Moon 04,0.0134,0.049,2.619,0.788397731346405,0.414742631795234,8.00961153384061,0.016,1.0247583385198082,1.83269053582664,0.17863081109004375,0.32653061224489793,0.08484591068872388
Half Moon 04,0.0134,0.049,2.951,0.8243870744158008,0.446916699004637,8.00961153384061,0.016,1.1008338874580796,1.922306745819308,0.1918919249547943,0.32653061224489793,0.09114466327085517
Half Moon 04,0.0134,0.049,3.359,0.865297065590532,0.484655694184974,8.00961153384061,0.0226,1.091362687770445,1.9557805739950584,0.2146841445164001,0.46122448979591835,0.07219149899375726
Half Moon 04,0.0134,0.049,3.791,0.90535020626017,0.5227881395809679,8.00961153384061,0.045,0.9879143632253652,1.9161398296071743,0.24730710572111164,0.9183673469387754,0.041765588867218414
Half Moon 04,0.0134,0.049,4.198,0.94054712426384,0.55725044123677,8.00961153384061,0.064,0.961724377403804,1.926841148556524,0.2723369258222659,1.3061224489795917,0.032338590336901674
Half Moon 04,0.0134,0.049,4.573,0.971131270831453,0.5879113021571021,8.00961153384061,0.045,1.1055738419762435,2.065409491162309,0.2767611011621076,0.9183673469387754,0.046739823070876194
Half Moon 04,0.0134,0.049,3.023,0.831852941284523,0.4537118657261671,8.00961153384061,0.0226,1.0244857829053806,1.875043514470161,0.2015286543482399,0.46122448979591835,0.0677677230443202
Half Moon 04,0.0134,0.049,2.964,0.8257434473164971,0.448148152071454,8.00961153384061,0.0226,1.0124415667621396,1.8603187863236756,0.19915941241972512,0.46122448979591835,0.06697102179428785
Half Moon 04,0.0134,0.049,3.008,0.83030680752085,0.452301241659481,8.00961153384061,0.0226,1.02143267555748,1.8713164047973772,0.20092807147469505,0.46122448979591835,0.06756576598778559
Half Moon 04,0.0134,0.049,3.193,0.8490496455813159,0.469520306703692,8.00961153384061,0.032,0.9705144678775892,1.8510216805753408,0.21562416060580794,0.6530612244897959,0.051208490185574496
Half Moon 04,0.0134,0.049,3.466,0.875504878338417,0.4942634937925871,8.00961153384061,0.032,1.0194825531099982,1.912772685950352,0.2265036504271217,0.6530612244897959,0.053792255595598755
Half Moon 04,0.0134,0.049,3.838,0.909531926707316,0.526836151573816,8.00961153384061,0.045,0.9952450156660514,1.9256070742734044,0.24914220652097716,0.9183673469387754,0.042075503397630325
Half Moon 04,0.0134,0.049,4.252,0.945053874995476,0.5617269174231371,8.00961153384061,0.045,1.0583346136944431,2.0061481369563023,0.26493558545168777,0.9183673469387754,0.04474271253147585
Half Moon 04,0.0134,0.049,4.517,0.9666663999784152,0.583394074742427,8.00961153384061,0.045,1.0974306601796011,2.055255054229425,0.2747225978297808,0.9183673469387754,0.04639555762070175
Half Moon 04,0.0134,0.049,4.753,0.985255010270794,0.602292851915468,8.00961153384061,0.032,1.2321493495120932,2.170296471403481,0.27375291973807825,0.6530612244897959,0.0650134644665703
Half Moon 04,0.0134,0.049,3.185,0.8482534190118609,0.468783551103423,8.00961153384061,0.045,0.8898825517196512,1.7871847896068178,0.22276655395413106,0.9183673469387754,0.03762114428004898
Half Moon 04,0.0134,0.049,3.0810000000000004,0.8377865516161791,0.459141829452794,8.00961153384061,0.0226,1.0362345458177342,1.8893515376022856,0.20383977707877546,0.46122448979591835,0.06854488064322783
Half Moon 04,0.0134,0.049,3.0860000000000003,0.838294784580245,0.4596081319925221,8.00961153384061,0.032,0.9508679646311204,1.8259559947519044,0.21125919654646394,0.6530612244897959,0.050171856727777825
Half Moon 04,0.0134,0.049,3.275,0.857139910385285,0.477032681649611,8.00961153384061,0.0226,1.0749045666453718,1.936068261923268,0.2114466344808483,0.46122448979591835,0.07110282659552171
Half Moon 04,0.0134,0.049,3.573,0.885517274117352,0.503760980207465,8.00961153384061,0.032,1.0382514590959258,1.9361776220157023,0.2306736342168073,0.6530612244897959,0.05478258327208998
Half Moon 04,0.0134,0.049,3.852,0.9107713437399722,0.528038352661768,8.00961153384061,0.032,1.0861616192142416,1.9952920149273967,0.2413180794074015,0.6530612244897959,0.057310528032741934
Half Moon 04,0.0134,0.049,4.096,0.931934329450672,0.548735660699865,8.00961153384061,0.045,1.034863409279178,1.9763765224484464,0.2590599793791363,0.9183673469387754,0.04375043150964119
Half Moon 04,0.0134,0.049,2.964,0.8257434473164971,0.448148152071454,8.00961153384061,0.0226,1.0124415667621396,1.8603187863236756,0.19915941241972512,0.46122448979591835,0.06697102179428785
Half Moon 04,0.0134,0.049,2.945,0.823759794451105,0.446347651920786,8.00961153384061,0.0226,1.0085425534407841,1.8555395335062808,0.19839242968453252,0.46122448979591835,0.06671310971847706
Half Moon 04,0.0134,0.049,2.986,0.8280303892431791,0.450227557880746,8.00961153384061,0.016,1.1086491523189632,1.9313941696155548,0.19325424331660404,0.32653061224489793,0.09179173608741117
Half Moon 04,0.0134,0.049,3.109,0.8406260410802141,0.461749495056341,8.00961153384061,0.0226,1.0418746730103083,1.8962010419415896,0.20494925781773596,0.46122448979591835,0.06891796398308363
Half Moon 04,0.0134,0.049,3.272,0.856846173940748,0.476759087481493,8.00961153384061,0.0226,1.0743136739223982,1.935358671185842,0.21133039878747698,0.46122448979591835,0.071063740202067
Half Moon 04,0.0134,0.049,3.483,0.8771084377835869,0.495779690706035,8.00961153384061,0.045,0.9389427516537704,1.852281863543788,0.2350479181122492,0.9183673469387754,0.039695239177811426
Half Moon 04,0.0134,0.049,3.699,0.897069785702932,0.514809613878728,8.00961153384061,0.032,1.0600669778824918,1.9632052205621409,0.2355204995467189,0.6530612244897959,0.05593366325765489
Half Moon 04,0.0134,0.049,2.887,0.817654416060047,0.4408243176094209,8.00961153384061,0.032,0.9135887307408436,1.7779136003853708,0.20297667858133,0.6530612244897959,0.04820484505924414
Half Moon 04,0.0134,0.049,2.826,0.8111498204797271,0.434970323720633,8.00961153384061,0.016,1.0726139878916316,1.8893125120567624,0.18697277147348132,0.32653061224489793,0.0888081679350689
Half Moon 04,0.0134,0.049,2.769,0.804991834229748,0.429457337701805,8.00961153384061,0.016,1.0595804464534921,1.8739764117636584,0.18470082891789935,0.32653061224489793,0.08772904259278039
Half Moon 04,0.0134,0.049,2.75,0.802921554945645,0.42761026638927707,8.00961153384061,0.016,1.0552121376302055,1.8688223322513404,0.18393936690401366,0.32653061224489793,0.0873673640132075
Half Moon 04,0.0134,0.049,2.75,0.802921554945645,0.42761026638927707,8.00961153384061,0.0226,0.9679271329498508,1.8053822560992805,0.19040288881056064,0.46122448979591835,0.0640264793980909
Half Moon 04,0.0134,0.049,2.75,0.802921554945645,0.42761026638927707,8.00961153384061,0.0113,1.1510660433582462,1.9349610272195739,0.17765220936269324,0.23061224489795917,0.11947765702339419
Half Moon 04,0.0134,0.049,2.768,0.8048830942570401,0.4293602418361111,8.00961153384061,0.0226,0.9717234855596828,1.810099825487728,0.1911496769511644,0.46122448979591835,0.0642776006694004
Half Moon 15,0.011,0.063,0.702750858436004,0.393059392575991,0.209413142394196,8.53766819206339,0.004,0.4684661224495174,1.142626378873278,0.07210213432402961,0.06349206349206349,0.11245287004665168
Half Moon 15,0.011,0.063,0.694277690990185,0.390256329733476,0.208374217647758,8.537668192063379,0.004,0.4650688888663102,1.1370955975183779,0.0715792623800228,0.06349206349206349,0.11163738169361355
Half Moon 15,0.011,0.063,0.7080653713237051,0.394810451846706,0.21006100629930605,8.537668192063379,0.004,0.470588566023953,1.1460749846238472,0.07242880194067379,0.06349206349206349,0.11296235165059215
Half Moon 15,0.011,0.063,0.8809999999999999,0.449139392884004,0.229749983267778,8.537668192063379,0.004,0.5365169776942743,1.2507612918292053,0.08257591603543031,0.06349206349206349,0.1287881259268179
Half Moon 15,0.011,0.063,0.865,0.44430874891523,0.22802999096317605,8.53766819206339,0.0056,0.4878373008347234,1.2005419071552077,0.08446752077003858,0.08888888888888889,0.09409881081852266
Half Moon 15,0.011,0.063,1.02543679489526,0.4912263001215621,0.24450515146027305,8.537668192063379,0.008,0.4941800247279567,1.2400644107398282,0.09694281264287766,0.12698412698412698,0.07559760618940001
Half Moon 15,0.011,0.063,1.0145,0.488128395160404,0.24343258285753305,8.537668192063379,0.0056,0.5368053540090956,1.2795930746541857,0.09294618782050253,0.08888888888888889,0.10354424593371839
Half Moon 15,0.011,0.063,0.9985,0.483571528192507,0.241851104090318,8.537668192063379,0.0056,0.5317096161199776,1.2714823373228223,0.09206387655555563,0.08888888888888889,0.10256133036988505
Half Moon 15,0.011,0.063,1.047,0.497294783753217,0.246600245983792,8.537668192063379,0.008,0.5003897897003601,1.2504310388243731,0.09816097617064752,0.12698412698412698,0.07654755022481688
Half Moon 15,0.011,0.063,1.11,0.514737630628926,0.25257931859605104,8.537668192063379,0.0113,0.4753752008123401,1.2365481464582764,0.10523565555644612,0.17936507936507937,0.05809876250579148
Half Moon 15,0.011,0.063,1.171,0.531243867498532,0.25818065184607303,8.537668192063379,0.0056,0.585058789077978,1.355169630178814,0.10130112095483333,0.08888888888888889,0.11285183854732414
Half Moon 15,0.011,0.063,1.775,0.6790040934895151,0.306186961158888,8.53766819206339,0.004,0.8168012346917218,1.6552478906287589,0.12571477320886135,0.06349206349206349,0.19606891234409568
Half Moon 15,0.011,0.063,1.332,0.573195608337464,0.27218369040285395,8.537668192063379,0.004,0.6875430297522904,1.4756568396692733,0.1058205012254478,0.06349206349206349,0.16504114870023967
Half Moon 15,0.011,0.063,1.425,0.5964803368649321,0.27982045624044605,8.537668192063379,0.0056,0.6581945147182693,1.465874626604183,0.11396434579225935,0.08888888888888889,0.12695896975546583
Half Moon 15,0.011,0.063,1.507,0.6164987218133571,0.286313482501328,8.53766819206339,0.008,0.6225981161596592,1.446525144611707,0.12213446417608699,0.12698412698412698,0.09524247206392104
Half Moon 15,0.011,0.063,1.52372544624436,0.620526490819052,0.2876120789495061,8.537668192063379,0.0113,0.5748926740508533,1.4036037908060812,0.1272662253414911,0.17936507936507937,0.07026145427637732
Half Moon 15,0.011,0.063,1.516,0.6186683379959971,0.28701331083982,8.53766819206339,0.0056,0.6831009041620284,1.5026248329947909,0.1182768101406142,0.08888888888888889,0.13176315677525827
Half Moon 15,0.011,0.063,1.5016,0.6151944018509,0.285892401281354,8.537668192063379,0.008,0.6212585901517258,1.444449591128819,0.1218716906678117,0.12698412698412698,0.09503755694278894
Half Moon 15,0.011,0.063,1.514,0.618186658446829,0.286858005712287,8.53766819206339,0.0113,0.5726882440583012,1.4000134080762976,0.1267782221074181,0.17936507936507937,0.0699920362369443
Half Moon 15,0.011,0.063,1.644,0.648974199535112,0.29671199893299,8.537668192063379,0.008,0.6559654075193339,1.4977571816603568,0.12868009312266768,0.12698412698412698,0.10034686160941975
Half Moon 15,0.011,0.063,1.778,0.679680950483717,0.306399030091677,8.537668192063379,0.0056,0.7516652586312792,1.6015615744231662,0.13014851618954926,0.08888888888888889,0.1449885173802318
Half Moon 15,0.011,0.063,1.96,0.7199070784187259,0.318889599619234,8.53766819206339,0.016,0.6129654461456386,1.499270909339642,0.15325932941131895,0.25396825396825395,0.05975707798147757
Half Moon 15,0.011,0.063,2.125,0.755069856488143,0.32963440118988296,8.537668192063379,0.0113,0.7018724196780892,1.6033394096356963,0.15537622508619392,0.17936507936507937,0.08578049286239496
Half Moon 15,0.011,0.063,2.196,0.7698541225520921,0.334106268272397,8.53766819206339,0.0226,0.6019558476803999,1.5157646499883577,0.16984451458437694,0.35873015873015873,0.04688409106006996
Half Moon 15,0.011,0.063,2.16,0.762382773901802,0.331849680581302,8.537668192063379,0.0113,0.7087858666158166,1.6138508013541466,0.15690668170110186,0.17936507936507937,0.0866254311575459
Half Moon 15,0.011,0.063,2.1180000000000003,0.75360136348234,0.32918876745877,8.537668192063379,0.0113,0.7004842808842748,1.6012246930049887,0.15506892740696968,0.17936507936507937,0.08561083919520937
Half Moon 15,0.011,0.063,2.172,0.764878856628964,0.3326043252407589,8.537668192063379,0.032,0.5482021633561317,1.4575337344125334,0.1746997048159476,0.5079365079365079,0.034058428691182446
Half Moon 15,0.011,0.063,2.485,0.828109817854996,0.351478842207092,8.537668192063379,0.016,0.7067701731303524,1.6485732969456983,0.17671326085833447,0.25396825396825395,0.06890195950898362
Half Moon 15,0.011,0.063,2.695,0.868710429695418,0.3633661450463701,8.537668192063379,0.016,0.742023430468604,1.702947259980609,0.18552760857271014,0.25396825396825395,0.07233874646183652
